district,type,location
서대문구,폐쇄형,서소문로21
서대문구,개방형,충정로8
서대문구,개방형,서소문로45
서대문구,개방형,연희로142
서대문구,개방형,신촌로73
서대문구,개방형,연희로407
서대문구,개방형,신촌로231
서대문구,개방형,신촌로183
서대문구,개방형,신촌로113
서대문구,폐쇄형,충정로23
서대문구,개방형,연세로13
서대문구,개방형,신촌로83
성동구,개방형,왕십리광장(북측)
성동구,개방형,왕십리민자역사 후면(6번 출구)
성동구,개방형,성수역 2번 출구 후면
양천구,개방형,양천구청 부지
양천구,개방형,해누리타운 4층 옥외정원
양천구,개방형,양천경찰서 부지
양천구,개방형,남부지방법원 후문 옆
양천구,개방형,양천세무서 부지 우측
양천구,개방형,서울시 출입국관리사무소 부지
양천구,개방형,법무복지공단 부지
양천구,개방형,이대목동병원 부지
양천구,개방형,홍익병원 옥상
양천구,개방형,서남병원 부지
양천구,개방형,현대백화점 4층
양천구,개방형,방송회관 7층
양천구,개방형,상운맘모스빌딩 옥상
양천구,개방형,양천벤처타운 부지
양천구,개방형,현대41타워 부지
양천구,개방형,SBS 부지
양천구,개방형,KT 목동타워 부지
양천구,개방형,KT 정보센터 부지
양천구,개방형,목동아이스링크 부지
양천구,개방형,메디컬센터 옥상
양천구,개방형,양천차고지 1층
양천구,개방형,현대드림타워 후문 부지
양천구,개방형,부영그린타운 3차 부지
은평구,개방형,진흥로 85
은평구,폐쇄형,통일로62길 7
은평구,개방형,불광로 20
은평구,폐쇄형,불광로 20
은평구,개방형,진관2로 31
은평구,개방형,은평로195
은평구,폐쇄형,은평로195
은평구,개방형,진관동120
은평구,개방형,백련산로 90
은평구,폐쇄형,통일로 1021
은평구,개방형,갈현로7길 49
은평구,개방형,통일로 842
은평구,개방형,진흥로 235
은평구,개방형,진흥로215
은평구,폐쇄형,진흥로215
은평구,폐쇄형,가좌로7길 11
은평구,개방형,통일로 760
은평구,개방형,진관2로 15-8
은평구,개방형,불광로 41
은평구,폐쇄형,통일로 731
은평구,폐쇄형,연서로32길3
은평구,폐쇄형,은평로 192
은평구,폐쇄형,증산로7길 16
은평구,폐쇄형,통일로 855-20
은평구,폐쇄형,응암로 247
은평구,폐쇄형,은평로 187-1
은평구,폐쇄형,갈현로 39-1
은평구,폐쇄형,서오릉로 178
은평구,폐쇄형,통일로 850
은평구,폐쇄형,진흥로 112
은평구,폐쇄형,은평로 5
은평구,폐쇄형,통일로 697
은평구,폐쇄형,서오릉로 192
은평구,폐쇄형,갈현로 188
은평구,폐쇄형,서오릉로 77
은평구,폐쇄형,연서로 320
은평구,폐쇄형,연서로 213
은평구,폐쇄형,은평로 136
은평구,폐쇄형,진흥로 144
은평구,폐쇄형,역말로 82
은평구,폐쇄형,연서로 247
은평구,폐쇄형,진관2로 15-46
은평구,폐쇄형,갈현로 14
은평구,폐쇄형,응암로11길 3
은평구,폐쇄형,진흥로1길 34
은평구,폐쇄형,진관3로 22
은평구,폐쇄형,은평로 205-5
은평구,폐쇄형,응암로22길 22-1
은평구,폐쇄형,갈현로 82
은평구,폐쇄형,통일로 835
은평구,폐쇄형,응암로13길 14
은평구,폐쇄형,갈현로 61
은평구,폐쇄형,은평로 169
은평구,폐쇄형,진흥로 148
은평구,폐쇄형,연서로 195
은평구,폐쇄형,갈현로 15
은평구,폐쇄형,진관2로 29-21
은평구,폐쇄형,연서로 73
은평구,폐쇄형,연서로29길 5
은평구,폐쇄형,통일로 856
은평구,폐쇄형,통일로 855-9
은평구,폐쇄형,연서로29길 8-8
은평구,폐쇄형,은평로 56
은평구,폐쇄형,통일로83길 6-5
은평구,폐쇄형,"응암로 269, 지층"
은평구,폐쇄형,증산서길 153
은평구,폐쇄형,통일로83길 6-29
은평구,폐쇄형,은평로 108
은평구,폐쇄형,연서로 209
은평구,폐쇄형,서오릉로 151
은평구,폐쇄형,응암로 248
은평구,폐쇄형,서오릉로 208
은평구,폐쇄형,연서로29길 13
은평구,폐쇄형,가좌로 318
은평구,폐쇄형,연서로29길 20
은평구,폐쇄형,은평로 193-2
은평구,폐쇄형,은평로 34
은평구,폐쇄형,연서로 319
은평구,폐쇄형,통일로83길 14
은평구,폐쇄형,응암로13길 5
은평구,폐쇄형,응암로 180
은평구,폐쇄형,증산로 307
은평구,폐쇄형,갈현로 77
은평구,폐쇄형,통일로87길 21
은평구,폐쇄형,통일로87길 5-9
은평구,폐쇄형,증산서길 107
은평구,폐쇄형,은평로 145
은평구,폐쇄형,"응암로11길 3, 3층"
은평구,폐쇄형,은평로 91
은평구,폐쇄형,통일로69길 5
은평구,폐쇄형,은평로 229
은평구,폐쇄형,증산로9길 12
은평구,폐쇄형,응암로 178-1
은평구,폐쇄형,대서문길 9
은평구,폐쇄형,연서로 317
은평구,폐쇄형,연서로27길 15
은평구,폐쇄형,은평로 46
은평구,폐쇄형,통일로 723
은평구,폐쇄형,연서로4길 6
은평구,폐쇄형,응암로 340-1
은평구,폐쇄형,연서로27길 8-7
은평구,폐쇄형,연서로 154
은평구,폐쇄형,불광로 10
은평구,폐쇄형,진흥로 29
은평구,폐쇄형,가좌로 179
은평구,폐쇄형,증산서길 98
은평구,폐쇄형,응암로21길 16
은평구,폐쇄형,갈현로 54-8
은평구,폐쇄형,역말로 6
은평구,폐쇄형,진흥로 105-6
은평구,폐쇄형,연서로 274
은평구,폐쇄형,통일로 937
은평구,폐쇄형,불광로 7
은평구,폐쇄형,진흥로 103-03404
은평구,폐쇄형,통일로 82
은평구,폐쇄형,통일로 817
은평구,폐쇄형,응암로13길 24
은평구,폐쇄형,가좌로 321
은평구,폐쇄형,연서로 295-1
은평구,폐쇄형,응암로22길 20
은평구,폐쇄형,갈현로 186
은평구,폐쇄형,응암로 269
은평구,폐쇄형,통일로87길 6
은평구,폐쇄형,연서로 296
은평구,폐쇄형,은평로16길 18
은평구,폐쇄형,진흥로 156
은평구,폐쇄형,서오릉로 110
은평구,폐쇄형,은평로 37
은평구,폐쇄형,연서로 91
은평구,폐쇄형,역말로 101
은평구,폐쇄형,역말로 20
은평구,폐쇄형,연서로34길 23
은평구,폐쇄형,불광로 95
은평구,폐쇄형,진흥로1길 24
은평구,폐쇄형,갈현로 300
은평구,폐쇄형,갈현로 181-24
은평구,폐쇄형,갈현로 100
은평구,폐쇄형,불광로 90
은평구,폐쇄형,증산로21길 11
은평구,폐쇄형,연서로17길 34-14
은평구,폐쇄형,통일로 1030
은평구,폐쇄형,불광천길 536
은평구,폐쇄형,통일로 1050
은평구,개방형,통일로 78가길 13-84
은평구,폐쇄형,"갈현로 39-1, 2층 (신사동)"
은평구,폐쇄형,"은평로 56, 안건빌딩 4층 (신사동)"
은평구,폐쇄형,"불광로 28, 3층 (대조동)"
은평구,폐쇄형,"연서로 73 (역촌동, 지하1층)"
은평구,폐쇄형,"진관3로 22, 3층 301호 (진관동)"
은평구,폐쇄형,"갈현로 82, 5층 501호,502호 (역촌동)"
은평구,폐쇄형,"응암로13길 14, 지하1층 (응암동, 디우아르떼 아파트)"
은평구,폐쇄형,"갈현로 14, 지하층 (신사동)"
은평구,폐쇄형,"갈현로 61, 정화빌딩 지하1층 (역촌동)"
은평구,폐쇄형,"연서로 195, 영보빌딩 지층 (갈현동)"
은평구,폐쇄형,"은평로 5, 2층 (신사동)"
은평구,폐쇄형,"은평로 169, 우리빌딩 2층 (응암동)"
은평구,폐쇄형,"통일로 854 (불광동, 2층)"
은평구,폐쇄형,"연서로29길 17-4, 2층 (갈현동)"
은평구,폐쇄형,불광로 46 (불광동)
은평구,폐쇄형,"서오릉로 204 (갈현동, 지층)"
은평구,폐쇄형,"불광로 40, 지하1층 (불광동)"
은평구,폐쇄형,"불광로 7 (대조동, 7층)"
은평구,폐쇄형,"통일로 863-4 (갈현동, 3층)"
은평구,폐쇄형,"통일로 727 (대조동,,9호(지상2층))"
은평구,폐쇄형,"통일로 842, 범서빌딩 3층 (불광동)"
은평구,폐쇄형,"통일로 724-1, 1,2층 (불광동)"
은평구,폐쇄형,"불광로 28 (대조동,(지상3층))"
은평구,폐쇄형,"은평로 187-4, 1~2층 (녹번동)"
은평구,폐쇄형,"불광로 25-1, 2층 (대조동, 디와이빌)"
은평구,폐쇄형,"은평로 37, 2층 (신사동)"
은평구,폐쇄형,통일로 660
은평구,폐쇄형,통일로 585-1
중구,폐쇄형,서울특별시 중구 남대문로 81
중구,폐쇄형,서울특별시 중구 을지로 35
중구,폐쇄형,서울특별시 중구 을지로 66
중구,개방형,서울특별시 중구 삼일대로 363
중구,개방형,서울특별시 중구 장충단로 275
중구,폐쇄형,서울특별시 중구 한강대로 416
중랑구,-,서울특별시 중랑구 봉화산로 179(신내동)
중랑구,-,서울특별시 중랑구 동일로 619(면목동)
중랑구,-,서울특별시 중랑구 신내로 156
중랑구,-,서울특별시 중랑구 사가정로49길 53
중랑구,-,서울특별시 중랑구 망우로 418
중랑구,-,서울특별시 중랑구 망우로 403
중랑구,-,서울특별시 중랑구 신내역로111
중랑구,-,서울특별시 중랑구 망우로 353
중랑구,-,서울특별시 중랑구 망우로 182(상봉동)
중랑구,-,서울특별시 중랑구 동일로 862
중랑구,-,서울특별시 중랑구 중랑천로 71
중랑구,-,서울특별시 중랑구 면목로 470
중랑구,-,서울특별시 중랑구 용마산로90길 28
중랑구,-,서울특별시 중랑구 망우로 399
중랑구,-,서울특별시 중랑구  면목동 359-15번지 지하1층 
중랑구,-,서울특별시 중랑구  면목동 176-11번지 1층 
중랑구,-,서울특별시 중랑구  중화동 316-1번지 지하1층 
중랑구,-,서울특별시 중랑구  면목동 665-3번지 
중랑구,-,서울특별시 중랑구  상봉동 115-20번지 
중랑구,-,서울특별시 중랑구  망우동 147-21번지 지상2층 
중랑구,-,서울특별시 중랑구  중화동 314-1번지 지하1층 
중랑구,-,서울특별시 중랑구  망우동 487-17번지 지하1층 
중랑구,-,서울특별시 중랑구  묵동 244-140번지 지상3층 
중랑구,-,서울특별시 중랑구  신내동 454-4번지 지상3층 
중랑구,-,서울특별시 중랑구  면목동 399-36번지 지상2층 
중랑구,-,서울특별시 중랑구  면목동 458-76번지 지상3층 
중랑구,-,"서울특별시 중랑구  면목동 103-5번지 지상2,3층 "
중랑구,-,서울특별시 중랑구  중화동 311-10번지 지하1층 
중랑구,-,서울특별시 중랑구  상봉동 88-95번지 
중랑구,-,서울특별시 중랑구  상봉동 113-4번지 지하1층 
중랑구,-,서울특별시 중랑구  중화동 307-63번지 지상3층 
중랑구,-,서울특별시 중랑구  신내동 587-4번지 지상3층 
중랑구,-,서울특별시 중랑구  중화동 311-7번지 
중랑구,-,서울특별시 중랑구  면목동 103-6번지 
중랑구,-,서울특별시 중랑구  망우동 572번지 용마프라자 지하001호
중랑구,-,서울특별시 중랑구  면목동 661-4번지 지하1층 
중랑구,-,"서울특별시 중랑구  상봉동 496 우정 상가동 비01,비02,비03,비04,비05,비06 "
중랑구,-,서울특별시 중랑구  신내동 494-5번지 지하1층 
중랑구,-,서울특별시 중랑구  면목동 102-2번지 지상2층 
중랑구,-,서울특별시 중랑구  묵동 170-27번지 월등스카이뷰아파트 비101 
중랑구,-,서울특별시 중랑구  면목동 497-7번지 2층 
중랑구,-,서울특별시 중랑구  면목동 118-1번지 2층 
중랑구,-,서울특별시 중랑구  면목동 578-28번지 외 2필지 지상2층 
중랑구,-,서울특별시 중랑구  면목동 653-1번지 3층 
중랑구,-,"서울특별시 중랑구  망우동 479 한일써너스빌리젠시1단지 S1215, S1216 지상2층 "
중랑구,-,서울특별시 중랑구  상봉동 122번지 2층 
중랑구,-,서울특별시 중랑구  면목동 103-6번지 2층 
중랑구,-,서울특별시 중랑구  면목동 117-17번지 2층 
중랑구,-,서울특별시 중랑구  상봉동 136-1번지 3층 4호
중랑구,-,서울특별시 중랑구  신내동 613-10번지 외 1필지 3층 
중랑구,-,서울특별시 중랑구  상봉동 84-22번지 2층 
중랑구,-,서울특별시 중랑구  면목동 458-49번지 지하1층 
중랑구,-,서울특별시 중랑구  면목동 148-31번지 
중랑구,-,서울특별시 중랑구  상봉동 118번지 외2 
중랑구,-,서울특별시 중랑구  중화동 307-1번지 1층 17회외22 
중랑구,-,서울특별시 중랑구  면목동 184-13번지 세일종합상가 2층 
중랑구,-,서울특별시 중랑구  면목동 51-19번지 지상2층 
중랑구,-,서울특별시 중랑구  묵동 174-4번지 지하1층 
중랑구,-,서울특별시 중랑구  신내동 613-71번지 부영빌딩3층 
중랑구,-,서울특별시 중랑구  면목동 146-75번지 3층 
중랑구,-,서울특별시 중랑구  신내동 644번지 엘리어트하우스 지하1동 102호
중랑구,-,서울특별시 중랑구  면목동 51-1번지 3층 
중랑구,-,서울특별시 중랑구  면목동 50-47번지 2층 
중랑구,-,서울특별시 중랑구  면목동 496-4번지 지하1층 
중랑구,-,서울특별시 중랑구  상봉동 300-2번지 2층 
중랑구,-,서울특별시 중랑구  중화동 307-62번지 지상1층 
중랑구,-,서울특별시 중랑구  묵동 238-2번지 2층 201호 
중랑구,-,서울특별시 중랑구  망우동 491-38번지 3층 
중랑구,-,서울특별시 중랑구  중화동 315-10번지 2층 
중랑구,-,서울특별시 중랑구  중화동 325-16번지 지상1층 
중랑구,-,서울특별시 중랑구  면목동 472-8번지 지상2층 
중랑구,-,서울특별시 중랑구  면목동 68-11번지 지상2층 
중랑구,-,서울특별시 중랑구  중화동 301-49번지 지상1층 
중랑구,-,서울특별시 중랑구  면목동 175-85번지 지상1층 
중랑구,-,서울특별시 중랑구  망우동 357-36번지 지상1층 
중랑구,-,서울특별시 중랑구  상봉동 90-12번지 
중랑구,-,서울특별시 중랑구  면목동 161-34번지 3층 
중랑구,-,서울특별시 중랑구  상봉동 84-28번지 지상1층 
중랑구,-,서울특별시 중랑구  상봉동 90-49번지 
중랑구,-,서울특별시 중랑구  망우동 516-2번지 2층 
중랑구,-,서울특별시 중랑구  상봉동 88-38번지 
중랑구,-,서울특별시 중랑구  망우동 410-1번지 지상2층 
중랑구,-,서울특별시 중랑구  상봉동 115-19번지 지상2층 
중랑구,-,서울특별시 중랑구  묵동 176-1번지 3층 
중랑구,-,서울특별시 중랑구  상봉동 90-61번지 지상1층 
중랑구,-,서울특별시 중랑구  상봉동 129-3번지 지층 
중랑구,-,서울특별시 중랑구  망우동 358-5번지 지층 
중랑구,-,서울특별시 중랑구  신내동 800번지 동광오뜨빌 
중랑구,-,서울특별시 중랑구  면목동 17-31번지 지층 
중랑구,-,서울특별시 중랑구  상봉동 130-139번지 
중랑구,-,서울특별시 중랑구  상봉동 130-130번지 2층 
중랑구,-,서울특별시 중랑구  상봉동 118번지 
중랑구,-,서울특별시 중랑구  면목동 105-4번지 
중랑구,-,서울특별시 중랑구  면목동 720-6번지 
중랑구,-,서울특별시 중랑구  중화동 311-3번지 
중랑구,-,서울특별시 중랑구  면목동 177-43번지 
중랑구,-,서울특별시 중랑구  면목동 456-27번지 
중랑구,-,서울특별시 중랑구  중화동 311-9번지 임마누엘교회 
중랑구,-,서울특별시 중랑구  면목동 167-47번지 
중랑구,-,서울특별시 중랑구  상봉동 130-108번지 
중랑구,-,서울특별시 중랑구  망우동 464-27번지 
중랑구,-,서울특별시 중랑구  묵동 239-154번지 
중랑구,-,서울특별시 중랑구  망우동 466-1번지 준인테리어 
중랑구,-,서울특별시 중랑구  면목동 72-1번지 3층 
중랑구,-,서울특별시 중랑구  면목동 134-14번지 
중랑구,-,서울특별시 중랑구  묵동 235-17번지 
중랑구,-,서울특별시 중랑구  망우동 523-66번지 
중랑구,-,서울특별시 중랑구  신내동 797번지 동성7차아파트 
중랑구,-,서울특별시 중랑구  면목동 458-1번지 
중랑구,-,서울특별시 중랑구  상봉동 125-68번지 
중랑구,-,서울특별시 중랑구  면목동 44-17번지 
중랑구,-,서울특별시 중랑구  면목동 14-26번지 
중랑구,-,서울특별시 중랑구  상봉동 130-56번지 
중랑구,-,서울특별시 중랑구  신내동 613-15번지 
중랑구,-,서울특별시 중랑구  망우동 495번지 한일써너스빌리젠시2단지 
중랑구,-,서울특별시 중랑구  망우동 488-16번지 동성빌딩 
중랑구,-,서울특별시 중랑구  면목동 161-8번지 
중랑구,-,서울특별시 중랑구  면목동 455-19번지 
중랑구,-,서울특별시 중랑구  중화동 302-81번지 양지대중사우나 
중랑구,-,서울특별시 중랑구  망우동 469-36번지 바울선교회 
중랑구,-,서울특별시 중랑구  면목동 715번지 늘푸른동아아파트 
중랑구,-,서울특별시 중랑구  면목동 151-7번지 
중랑구,-,"서울특별시 중랑구  상봉동 113번지 B101,호"
중랑구,-,서울특별시 중랑구  망우동 403-16번지 
중랑구,-,서울특별시 중랑구  망우동 461-1번지 3층 
중랑구,-,서울특별시 중랑구  면목동 175-40번지 지하1층 
중랑구,-,서울특별시 중랑구  면목동 72-57번지 2층 
중랑구,-,"서울특별시 중랑구  묵동 239-1번지 3층 1,2호"
중랑구,-,서울특별시 중랑구  상봉동 101-15번지 
중랑구,-,서울특별시 중랑구 면목로27길 92 지하
중랑구,-,서울특별시 중랑구  망우로70길 105 (망우동)
중랑구,-,서울특별시 중랑구  면목로27길 6 (면목동)
중랑구,-,서울특별시 중랑구  봉화산로 193 (신내동)
중랑구,-,서울특별시 중랑구  용마산로 348 (면목동)
중랑구,-,서울특별시 중랑구  신내로25가길 2 (묵동)
중랑구,-,서울특별시 중랑구  동일로 752 (중화동)
중랑구,-,서울특별시 중랑구  용마산로 623 (신내동)
중랑구,-,서울특별시 중랑구  숙선옹주로 91 (묵동)
중랑구,-,서울특별시 중랑구  중랑천로10길 76 (면목동)
중랑구,-,"서울특별시 중랑구  봉화산로 194  (신내동,신아타운(1202호))"
중랑구,-,서울특별시 중랑구  봉화산로56길 153 (신내동)
중랑구,-,서울특별시 중랑구  용마산로 494 (망우동)
중랑구,-,서울특별시 중랑구  망우로 448 (망우동)
중랑구,-,서울특별시 중랑구  용마산로129나길 6 (신내동)
중랑구,-,서울특별시 중랑구  면목로39길 18 (면목동)
중랑구,-,서울특별시 중랑구  신내로21길 6 (묵동)
중랑구,-,서울특별시 중랑구  망우로 316 (상봉동)
중랑구,-,서울특별시 중랑구  동일로143길 19 (중화동)
중랑구,-,서울특별시 중랑구  겸재로 226-3 (면목동)
중랑구,-,서울특별시 중랑구  신내로7가길 35 (상봉동)
중랑구,-,서울특별시 중랑구  신내로 48 (신내동)
중랑구,-,서울특별시 중랑구  면목로39길 11 (면목동)
중랑구,-,"서울특별시 중랑구  숙선옹주로 6-9 (묵동, 묵동자이아파트)"
중랑구,-,서울특별시 중랑구  숙선옹주로 6-9 (묵동)
중랑구,-,서울특별시 중랑구  중랑역로 262 (묵동)
중랑구,-,서울특별시 중랑구  봉화산로 194-1002 (신내동)
중랑구,-,"서울특별시 중랑구  용마산로 361 (면목동, 영스포츠)"
중랑구,-,"서울특별시 중랑구  용마산로 382 (면목동, 정이든빌딩)"
중랑구,-,서울특별시 중랑구  면목로49길 71 (면목동)
중랑구,-,서울특별시 중랑구  망우로 458 (망우동)
중랑구,-,서울특별시 중랑구  용마산로 389 (면목동)
중랑구,-,서울특별시 중랑구  면목로37길 17 (면목동)
중랑구,-,서울특별시 중랑구  사가정로52길 22 (면목동)
중랑구,-,서울특별시 중랑구  동일로 608 (면목동)
중랑구,-,서울특별시 중랑구  신내로14길 13 (신내동)
중랑구,-,서울특별시 중랑구  봉화산로 117 (상봉동)
중랑구,-,서울특별시 중랑구  동일로 851 (묵동)
중랑구,-,서울특별시 중랑구  망우로 186 (상봉동)
중랑구,-,서울특별시 중랑구  용마산로115길 108 (망우동)
중랑구,-,"서울특별시 중랑구  동일로129길 35 (중화동,태능에센빌 복합상가 지하1층)"
중랑구,-,"서울특별시 중랑구  망우로30길 3 (상봉동,안산빌딩 2층)"
중랑구,-,서울특별시 중랑구  봉화산로 194 (신내동)
중랑구,-,서울특별시 중랑구  봉우재로 73 (상봉동)
중랑구,-,"서울특별시 중랑구  신내로 127 (신내동, 신내 9단지 아파트)"
중랑구,-,"서울특별시 중랑구  면목로44길 28 (면목동, 아람플러스리빙)"
중랑구,-,서울특별시 중랑구  봉우재로71길 18 (망우동)
중랑구,-,서울특별시 중랑구  겸재로49길 18 (면목동)
중랑구,-,"서울특별시 중랑구  신내역로 165 (신내동, 신내우디안 2단지 휘트니스센터)"
중랑구,-,서울특별시 중랑구  동일로 937 (묵동)
중랑구,-,"서울특별시 중랑구  봉화산로56길 153, 4층 408호 (신내동, 대명프라자)"
중랑구,-,서울특별시 중랑구  면목로 지하 487 (상봉동)
중랑구,-,"서울특별시 중랑구  상봉로 39 (면목동, MS빌딩)"
중랑구,-,"서울특별시 중랑구  망우로60길 37 (망우동, 효성써너스빌에코)"
중랑구,-,"서울특별시 중랑구  면목로39길 8 (면목동, 한성빌딩)"
중랑구,-,"서울특별시 중랑구  망우로 328, 3층 (상봉동, 시네마시티)"
중랑구,-,"서울특별시 중랑구  동일로 802, 지하1층 (중화동, 대신빌딩)"
중랑구,-,"서울특별시 중랑구  동일로 887 (묵동, 삼삼메디컬빌딩)"
중랑구,-,"서울특별시 중랑구  상봉중앙로 41, 2층 (상봉동, 해동 훼미리)"
중랑구,-,서울특별시 중랑구  용마산로 458 (망우동)
중랑구,-,"서울특별시 중랑구  신내로 193, 엘리어트하우스 B층 1호 (신내동)"
중랑구,-,"서울특별시 중랑구  용마산로 384, 2, 3층 (면목동)"
중랑구,-,"서울특별시 중랑구  봉화산로 218, 지하2층 (신내동)"
중랑구,-,서울특별시 중랑구  면목로33길 33 (면목동)
중랑구,-,서울특별시 중랑구  면목로 368  (면목동)
중랑구,-,서울특별시 중랑구  망우로32길 37 (면목동)
중랑구,-,서울특별시 중랑구  중랑역로 51 (중화동)
중랑구,-,서울특별시 중랑구  용마산로 418 (면목동)
중랑구,-,서울특별시 중랑구  동일로129길 54 (중화동)
중랑구,-,서울특별시 중랑구  중랑역로 95 (중화동)
중랑구,-,서울특별시 중랑구  봉화산로 218 (신내동)
중랑구,-,서울특별시 중랑구  송림길 7 (상봉동)
중랑구,-,서울특별시 중랑구  면목로 342 (면목동)
중랑구,-,서울특별시 중랑구  망우로30길 30 (상봉동)
중랑구,-,서울특별시 중랑구  면목로 361 (면목동)
중랑구,-,서울특별시 중랑구  면목로 419 (면목동)
중랑구,-,서울특별시 중랑구  동일로 905  (묵동)
중랑구,-,서울특별시 중랑구  중랑역로 122 (중화동)
중랑구,-,서울특별시 중랑구  망우로 422 (망우동)
중랑구,-,서울특별시 중랑구  동일로163길 8 (묵동)
중랑구,-,서울특별시 중랑구  용마산로 554 (망우동)
중랑구,-,서울특별시 중랑구  동일로129길 12 (중화동)
중랑구,-,서울특별시 중랑구  봉우재로 195 (망우동)
중랑구,-,서울특별시 중랑구  봉우재로 39 (면목동)
중랑구,-,서울특별시 중랑구  용마산로 414 (면목동)
중랑구,-,서울특별시 중랑구  봉화산로52길 58 (신내동)
중랑구,-,서울특별시 중랑구  용마산로 426 (면목동)
중랑구,-,서울특별시 중랑구  망우로 202 (상봉동)
중랑구,-,서울특별시 중랑구  사가정로 389 (면목동)
중랑구,-,서울특별시 중랑구  망우로 204 (상봉동)
중랑구,-,서울특별시 중랑구  망우로 291 (상봉동)
중랑구,-,서울특별시 중랑구  동일로 607 (면목동)
중랑구,-,서울특별시 중랑구  용마산로 328 (면목동)
중랑구,-,"서울특별시 중랑구  중랑역로 262, 2층 (묵동, 동양제일관광나이트)"
중랑구,-,서울특별시 중랑구  봉화산로56길 77 (신내동)
중랑구,-,서울특별시 중랑구  용마산로 440 (면목동)
중랑구,-,"서울특별시 중랑구  면목로37길 5 (면목동, 중하빌딩)"
중랑구,-,"서울특별시 중랑구  겸재로 264 (면목동, (주)그린고속관광)"
중랑구,-,"서울특별시 중랑구  용마산로 493, 동양빌딩 지층 1호 (망우동)"
중랑구,-,"서울특별시 중랑구  면목로 289, 4층 (면목동)"
중랑구,-,서울특별시 중랑구  상봉중앙로 45 (상봉동)
중랑구,-,서울특별시 중랑구  망우로 247 (중화동)
중랑구,-,서울특별시 중랑구  면목로23길 20 (면목동)
중랑구,-,"서울특별시 중랑구  용마산로100길 13, 면일체육문화센터 (망우동)"
강서구,개방형,강서구 방화동 25
강서구,개방형,강서구 방화동 72-11
마포구,개방형,마포구 상암동 495-81
마포구,개방형,마포구 상암동 482-428
마포구,개방형,서울 마포구 마포나루길 407
마포구,개방형,서울 마포구 마포나루길 437
마포구,개방형,서울 마포구 합정동 352-5
영등포구,개방형,서울 영등포구 노들로 113
영등포구,개방형,서울 영등포구 한강남자전거길 1203
영등포구,개방형,서울 영등포구 여의서로 62
영등포구,개방형,서울 영등포구 여의도동 84
영등포구,개방형,영등포구 여의동로 350
영등포구,개방형,영등포구 여의동로 343
영등포구,개방형,영등포구 여의도동 85
서초구,개방형,서초구 반포동 1337-3
서초구,개방형,서초구 반포동 115-5
서초구,개방형,서초구 잠원동 122-1
서초구,개방형,서초구 잠원동 121
강남구,개방형,강남구 압구정동 386
광진구,개방형,광진구 자양동 97-5
광진구,개방형,광진구 자양동 564
광진구,개방형,광진구 자양동 427-1
광진구,개방형,광진구 자양동 558-3
송파구,개방형,송파구 잠실동 1-1
송파구,개방형,송파구 풍납동 49-2
강동구,개방형,강동구 천호동 350-3
용산구,개방형,용산구 이촌동 302-17
용산구,개방형,용산구 용산동6가 452-1
강남구,-,압구정로14길 6(신사동 548-4)
강남구,-,강남대로152길 14(신사동 513-2)
강남구,-,강남대로152길 29(신사동 515-12)
강남구,-,강남대로152길 34(신사동 514-8)
강남구,-,학동로2길 11 (취영루) 맞은편
강남구,-,학동로2길 19
강남구,-,학동로2길 47 맞은편
강남구,-,봉은사로1길 35 맞은편
강남구,-,봉은사로1길 32
강남구,-,봉은사로1길 16 
강남구,-,봉은사로1길 16 (청평갈비) 앞
강남구,-,학동로2길 13 (강남설렁탕) 맞은편
강남구,-,논현동 98-6 앞
강남구,-,논현동 97-20 앞
강남구,-,논현동 97-18 앞
강남구,-,논현동 97-17 앞
강남구,-,논현동 98-12 앞
강남구,-,논현동 105-12 앞
강남구,-,압구정로36길 8
강남구,-,삼성로100길 24
강남구,-,테헤란로81길 46
강남구,-,테헤란로83길 12
강남구,-,삼성로92길 28
강남구,-,삼성로96길 15
강남구,-,삼성로104길 22
강남구,-,봉은사로82길 32
강남구,-,삼성로104길 17
강남구,-,삼성로104길 28
강남구,-,테헤란로64길 14 (대치4동 889-56)
강남구,-,테헤란로64길 19 (대치4동  890-57)
강남구,-,선릉로86길 34 (대치4동 896-25)
강남구,-,삼성로85길 42 (대치4동 891-27)
강남구,-,선릉로90길 56 (대치4동 891-24)
강남구,-,삼성로85길 33 (대치4동 894))
강남구,-,선릉로90길 56(대치4동 891-24)
강남구,-,강남대로468
강남구,-,강남대로438
강남구,-,강남대로422
강남구,-,테헤란로1길 25
강남구,-,언주로98길7
강남구,-,언주로98길16
강남구,-,남부순환로361길 7
종로구,-,자하문로1길 12
종로구,-,자하문로1길 50-1
종로구,-,자하문로1길 34
종로구,-,자하문로1길 49-4
종로구,-,자하문로 103-19
